figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons
fig1_fig2,free_jones_vp_force_rescue_lower_raw,-10.0,3,3422926171,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.005112977446654998,0.0010931293132064352,4.677376578309197,False,0.0001746730771516706,2.781462480953541,0.006998551784337017,0.0013389672473519416,2.7818542789486,0.005112977446654998,0.0001746730771516706,2.781462480953541,True,accepted,accepted,"[0.0,0.0,0.0]",,"[0.00013364787929929327,5.0631235075728735e-06,2.2457197976916133e-05]","[0.0,0.0,0.0]",,"[0.00013875262662227362,4.234018465495291e-06,2.307185878398476e-05]",860165.1214229974,79.63819440480904,865015.4053706705,78.59744731180945,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_geometry_gated_lower_raw,-10.0,3,3422926171,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.005112977446654998,0.0010931293132064352,4.677376578309197,False,0.0001746730771516706,2.781462480953541,0.006998551784337017,0.0013389672473519416,2.7818542789486,0.005112977446654998,0.0001746730771516706,2.781462480953541,True,accepted,accepted,"[0.0,0.0,0.0]",,"[0.00013364787929929327,5.0631235075728735e-06,2.2457197976916133e-05]","[0.0,0.0,0.0]",,"[0.00013875262662227362,4.234018465495291e-06,2.307185878398476e-05]",860165.1214229974,79.63819440480904,865015.4053706705,78.59744731180945,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp,-10.0,2,3251202663,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0025196945609327216,0.0011044035239813662,2.28149811750803,False,0.0002478849090366473,2.285084649911696,0.0025196945609327216,0.0002478849090366473,2.285084649911696,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[2.8612361819385223e-06,1.4674946369107614e-05,0.00015568358553978218]",,,,845042.8034960155,73.93023798858964,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_gated_rescue,-10.0,2,3251202663,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.0025196945609327216,0.0011044035239813662,2.28149811750803,False,0.0002478849090366473,2.285084649911696,0.0025196945609327216,0.0002478849090366473,2.285084649911696,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[2.8612361819385223e-06,1.4674946369107614e-05,0.00015568358553978218]",,,,845042.8034960155,73.93023798858964,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_geometry_gated_rescue,-10.0,2,3251202663,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0025196945609327216,0.0011044035239813662,2.28149811750803,False,0.0002478849090366473,2.285084649911696,0.0025196945609327216,0.0002478849090366473,2.285084649911696,0.004328978322568816,0.00013754365824114278,2.28507139742373,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[2.8612361819385223e-06,1.4674946369107614e-05,0.00015568358553978218]","[0.0,0.0,0.0]",,"[2.6811589130390205e-06,1.3930495906176036e-05,0.00015554288102823623]",845042.8034960155,73.93023798858964,855447.4891994253,72.9580816575677,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_force_rescue,-10.0,2,3251202663,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0025196945609327216,0.0011044035239813662,2.28149811750803,False,0.0002478849090366473,2.285084649911696,0.0025196945609327216,0.0002478849090366473,2.285084649911696,0.004328978322568816,0.00013754365824114278,2.28507139742373,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[2.8612361819385223e-06,1.4674946369107614e-05,0.00015568358553978218]","[0.0,0.0,0.0]",,"[2.6811589130390205e-06,1.3930495906176036e-05,0.00015554288102823623]",845042.8034960155,73.93023798858964,855447.4891994253,72.9580816575677,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_force_rescue_lower_raw,-10.0,2,3251202663,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.004328978322568816,0.0011044035239813662,3.9197433081007227,False,0.00013754365824114278,2.28507139742373,0.0025196945609327216,0.0002478849090366473,2.285084649911696,0.004328978322568816,0.00013754365824114278,2.28507139742373,True,accepted,accepted,"[0.0,0.0,0.0]",,"[2.8612361819385223e-06,1.4674946369107614e-05,0.00015568358553978218]","[0.0,0.0,0.0]",,"[2.6811589130390205e-06,1.3930495906176036e-05,0.00015554288102823623]",845042.8034960155,73.93023798858964,855447.4891994253,72.9580816575677,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_geometry_gated_lower_raw,-10.0,2,3251202663,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.004328978322568816,0.0011044035239813662,3.9197433081007227,False,0.00013754365824114278,2.28507139742373,0.0025196945609327216,0.0002478849090366473,2.285084649911696,0.004328978322568816,0.00013754365824114278,2.28507139742373,True,accepted,accepted,"[0.0,0.0,0.0]",,"[2.8612361819385223e-06,1.4674946369107614e-05,0.00015568358553978218]","[0.0,0.0,0.0]",,"[2.6811589130390205e-06,1.3930495906176036e-05,0.00015554288102823623]",845042.8034960155,73.93023798858964,855447.4891994253,72.9580816575677,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp,-10.0,6,1919806993,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.01876622003726651,0.001115990090586808,16.815758666278914,True,0.00671918027938232,4.200862213587012,0.01876622003726651,0.00671918027938232,4.200862213587012,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[9.921611132221095e-05,0.00010505529823030893,5.770961586363013e-07]",,,,816840.2002940706,72.32689940335625,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_gated_rescue,-10.0,6,1919806993,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.01876622003726651,0.001115990090586808,16.815758666278914,True,0.00671918027938232,4.200862213587012,0.01876622003726651,0.00671918027938232,4.200862213587012,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[9.921611132221095e-05,0.00010505529823030893,5.770961586363013e-07]",,,,816840.2002940706,72.32689940335625,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_geometry_gated_rescue,-10.0,6,1919806993,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.01876622003726651,0.001115990090586808,16.815758666278914,True,0.00671918027938232,4.200862213587012,0.01876622003726651,0.00671918027938232,4.200862213587012,0.0005489398806346995,2.908838832140078e-05,4.198016357743106,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[9.921611132221095e-05,0.00010505529823030893,5.770961586363013e-07]","[0.0,0.0,0.0]",,"[0.00010326549828451575,0.00020261492053174975,8.993138070618038e-07]",816840.2002940706,72.32689940335625,825049.8974926008,72.25633284858962,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_force_rescue,-10.0,6,1919806993,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.01876622003726651,0.001115990090586808,16.815758666278914,True,0.00671918027938232,4.200862213587012,0.01876622003726651,0.00671918027938232,4.200862213587012,0.0005489398806346995,2.908838832140078e-05,4.198016357743106,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[9.921611132221095e-05,0.00010505529823030893,5.770961586363013e-07]","[0.0,0.0,0.0]",,"[0.00010326549828451575,0.00020261492053174975,8.993138070618038e-07]",816840.2002940706,72.32689940335625,825049.8974926008,72.25633284858962,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_force_rescue_lower_raw,-10.0,6,1919806993,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0005489398806346995,0.001115990090586808,0.4918859811255643,False,2.908838832140078e-05,4.198016357743106,0.01876622003726651,0.00671918027938232,4.200862213587012,0.0005489398806346995,2.908838832140078e-05,4.198016357743106,True,accepted,accepted,"[0.0,0.0,0.0]",,"[9.921611132221095e-05,0.00010505529823030893,5.770961586363013e-07]","[0.0,0.0,0.0]",,"[0.00010326549828451575,0.00020261492053174975,8.993138070618038e-07]",816840.2002940706,72.32689940335625,825049.8974926008,72.25633284858962,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_geometry_gated_lower_raw,-10.0,6,1919806993,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0005489398806346995,0.001115990090586808,0.4918859811255643,False,2.908838832140078e-05,4.198016357743106,0.01876622003726651,0.00671918027938232,4.200862213587012,0.0005489398806346995,2.908838832140078e-05,4.198016357743106,True,accepted,accepted,"[0.0,0.0,0.0]",,"[9.921611132221095e-05,0.00010505529823030893,5.770961586363013e-07]","[0.0,0.0,0.0]",,"[0.00010326549828451575,0.00020261492053174975,8.993138070618038e-07]",816840.2002940706,72.32689940335625,825049.8974926008,72.25633284858962,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp,-10.0,7,1914929603,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.01274490253709372,0.0010722217098529105,11.886443279386771,True,0.002215196862234801,7.356681959488765,0.01274490253709372,0.002215196862234801,7.356681959488765,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[1.716966296558612e-06,1.9272552742878043e-05,0.0003443349056222247]",,,,810283.0150978656,85.77097850573364,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_gated_rescue,-10.0,7,1914929603,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.01274490253709372,0.0010722217098529105,11.886443279386771,True,0.002215196862234801,7.356681959488765,0.01274490253709372,0.002215196862234801,7.356681959488765,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[1.716966296558612e-06,1.9272552742878043e-05,0.0003443349056222247]",,,,810283.0150978656,85.77097850573364,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_geometry_gated_rescue,-10.0,7,1914929603,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.01274490253709372,0.0010722217098529105,11.886443279386771,True,0.002215196862234801,7.356681959488765,0.01274490253709372,0.002215196862234801,7.356681959488765,0.001082519905799277,5.259687162882937e-05,7.3549123545489925,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[1.716966296558612e-06,1.9272552742878043e-05,0.0003443349056222247]","[0.0,0.0,0.0]",,"[8.986150402691141e-07,1.5177860594271309e-05,0.00034485625901342274]",810283.0150978656,85.77097850573364,811032.8644207957,85.0872195400913,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_force_rescue,-10.0,7,1914929603,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.01274490253709372,0.0010722217098529105,11.886443279386771,True,0.002215196862234801,7.356681959488765,0.01274490253709372,0.002215196862234801,7.356681959488765,0.001082519905799277,5.259687162882937e-05,7.3549123545489925,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[1.716966296558612e-06,1.9272552742878043e-05,0.0003443349056222247]","[0.0,0.0,0.0]",,"[8.986150402691141e-07,1.5177860594271309e-05,0.00034485625901342274]",810283.0150978656,85.77097850573364,811032.8644207957,85.0872195400913,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_force_rescue_lower_raw,-10.0,7,1914929603,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.001082519905799277,0.0010722217098529105,1.0096045396691131,False,5.259687162882937e-05,7.3549123545489925,0.01274490253709372,0.002215196862234801,7.356681959488765,0.001082519905799277,5.259687162882937e-05,7.3549123545489925,True,accepted,accepted,"[0.0,0.0,0.0]",,"[1.716966296558612e-06,1.9272552742878043e-05,0.0003443349056222247]","[0.0,0.0,0.0]",,"[8.986150402691141e-07,1.5177860594271309e-05,0.00034485625901342274]",810283.0150978656,85.77097850573364,811032.8644207957,85.0872195400913,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_geometry_gated_lower_raw,-10.0,7,1914929603,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.001082519905799277,0.0010722217098529105,1.0096045396691131,False,5.259687162882937e-05,7.3549123545489925,0.01274490253709372,0.002215196862234801,7.356681959488765,0.001082519905799277,5.259687162882937e-05,7.3549123545489925,True,accepted,accepted,"[0.0,0.0,0.0]",,"[1.716966296558612e-06,1.9272552742878043e-05,0.0003443349056222247]","[0.0,0.0,0.0]",,"[8.986150402691141e-07,1.5177860594271309e-05,0.00034485625901342274]",810283.0150978656,85.77097850573364,811032.8644207957,85.0872195400913,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp,-10.0,5,2290547997,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.029007034920190956,0.001213276957871888,23.90800775700041,True,0.009573364184456043,2.7302117435575073,0.029007034920190956,0.009573364184456043,2.7302117435575073,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[0.00018831749775503727,3.796529784436605e-08,8.467999927303744e-05]",,,,794852.5017016599,67.98803413526484,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_gated_rescue,-10.0,5,2290547997,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.029007034920190956,0.001213276957871888,23.90800775700041,True,0.009573364184456043,2.7302117435575073,0.029007034920190956,0.009573364184456043,2.7302117435575073,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[0.00018831749775503727,3.796529784436605e-08,8.467999927303744e-05]",,,,794852.5017016599,67.98803413526484,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_geometry_gated_rescue,-10.0,5,2290547997,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.029007034920190956,0.001213276957871888,23.90800775700041,True,0.009573364184456043,2.7302117435575073,0.029007034920190956,0.009573364184456043,2.7302117435575073,0.0016547451879186312,4.36555231160342e-05,2.727705114468528,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[0.00018831749775503727,3.796529784436605e-08,8.467999927303744e-05]","[0.0,0.0,0.0]",,"[0.00017057385808498656,1.1896044702768221e-07,8.596775304239752e-05]",794852.5017016599,67.98803413526484,712637.7406199026,75.53865176073458,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_force_rescue,-10.0,5,2290547997,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.029007034920190956,0.001213276957871888,23.90800775700041,True,0.009573364184456043,2.7302117435575073,0.029007034920190956,0.009573364184456043,2.7302117435575073,0.0016547451879186312,4.36555231160342e-05,2.727705114468528,True,rollback,existing_selector_rollback,"[0.0,0.0,0.0]",,"[0.00018831749775503727,3.796529784436605e-08,8.467999927303744e-05]","[0.0,0.0,0.0]",,"[0.00017057385808498656,1.1896044702768221e-07,8.596775304239752e-05]",794852.5017016599,67.98803413526484,712637.7406199026,75.53865176073458,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_force_rescue_lower_raw,-10.0,5,2290547997,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0016547451879186312,0.001213276957871888,1.3638643486818436,False,4.36555231160342e-05,2.727705114468528,0.029007034920190956,0.009573364184456043,2.7302117435575073,0.0016547451879186312,4.36555231160342e-05,2.727705114468528,True,accepted,accepted,"[0.0,0.0,0.0]",,"[0.00018831749775503727,3.796529784436605e-08,8.467999927303744e-05]","[0.0,0.0,0.0]",,"[0.00017057385808498656,1.1896044702768221e-07,8.596775304239752e-05]",794852.5017016599,67.98803413526484,712637.7406199026,75.53865176073458,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp_geometry_gated_lower_raw,-10.0,5,2290547997,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0016547451879186312,0.001213276957871888,1.3638643486818436,False,4.36555231160342e-05,2.727705114468528,0.029007034920190956,0.009573364184456043,2.7302117435575073,0.0016547451879186312,4.36555231160342e-05,2.727705114468528,True,accepted,accepted,"[0.0,0.0,0.0]",,"[0.00018831749775503727,3.796529784436605e-08,8.467999927303744e-05]","[0.0,0.0,0.0]",,"[0.00017057385808498656,1.1896044702768221e-07,8.596775304239752e-05]",794852.5017016599,67.98803413526484,712637.7406199026,75.53865176073458,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,free_jones_vp,-10.0,0,3147786918,full_6d,3,3,3,direct_vp,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.03478988278580519,0.001129316608688006,30.806137550941237,True,0.017668675417395262,3.970069559070828,0.03478988278580519,0.017668675417395262,3.970069559070828,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[6.863683543278778e-05,1.0058964391500137e-05,7.084363914479644e-05]",,,,859694.0489184208,65.8169493659123,nan,nan,ris_only_stage2_then_vp,jnpp_then_vp,True,"[""poor_clock_consistency""]"
